Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20091209.Oxidation and reduction in cellular respiration _ Biology _ Khan Academy._KyyVhlUDNU.en.txt,1,2985,42.81,56.39,21.25,28.56,2985.00,18.32,77.15,56.75,15.04,5.76,2.04,1.81,1.34,0.00,0.57,9.28,7.24,12.26,10.39,6.97,9.95,0.64,16.35,2.21,2.04,1.31,3.65,2.95,2.78,1.47,1.31,0.03,0.00,1.21,4.92,0.00,0.07,0.00,0.07,9.78,1.57,1.47,1.41,3.25,1.07,3.79,2.51,1.57,0.50,0.30,0.97,0.44,0.07,0.00,0.10,6.13,1.91,2.01,1.31,1.74,0.60,1.81,12.43,2.08,10.22,1.31,5.66,3.28,1.57,0.27,0.00,0.10,0.00,0.00,0.40,0.00,0.03,0.00,0.34,0.03,4.25,0.00,0.00,0.07,0.00,0.00,0.00,0.17,0.00,3.95,0.00,0.07
20150901.Noncompetitive inhibition _ Energy and enzymes _ Biology _ Khan Academy.4xOsAuj0QZg.en.txt,1,866,46.84,33.46,47.03,4.04,866.00,18.71,86.26,60.85,10.97,3.93,0.81,1.27,0.81,0.00,1.04,7.04,12.12,10.28,11.20,8.08,11.09,3.12,14.55,2.66,1.96,2.08,1.85,1.62,5.43,1.62,3.81,3.70,0.00,0.12,5.08,0.00,0.35,0.00,0.35,11.89,0.46,2.42,2.08,3.58,0.35,7.51,1.04,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.24,1.27,4.27,3.23,1.73,4.04,1.15,14.09,2.77,13.86,1.85,7.51,4.50,2.77,0.23,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.23,0.00,4.62,0.00,0.00,0.23,0.00,0.00,0.00,0.81,0.00,3.58,0.00,0.00
20150812.Gibbs free energy and spontaneous reactions _ Biology _ Khan Academy.CHHu-iTwHjg.en.txt,1,1831,27.75,63.88,33.27,77.94,1831.00,15.18,85.64,60.46,15.35,6.12,0.55,2.62,2.08,0.05,0.82,9.23,5.19,13.16,12.83,7.81,9.83,1.75,21.41,4.86,3.33,1.31,1.75,2.73,4.70,3.77,0.93,0.27,0.11,0.66,7.43,0.00,0.00,0.00,0.05,15.07,1.91,3.22,2.73,3.93,1.31,6.28,1.97,1.04,0.49,0.05,0.27,0.00,0.00,0.00,0.11,7.37,2.95,0.55,2.51,1.47,0.00,0.98,16.66,3.93,12.45,4.86,5.73,1.97,0.66,0.22,0.00,0.38,0.00,0.00,0.87,0.00,0.00,0.16,0.49,0.00,4.04,0.00,0.00,0.11,0.00,0.00,0.00,0.05,0.00,3.88,0.00,0.00
20150709.Functional groups _ Properties of carbon _ Biology _ Khan Academy.iuaYuCreEPk.en.txt,1,1990,36.23,78.94,12.92,45.14,1990.00,14.52,82.56,61.21,16.98,5.98,1.36,1.41,2.66,0.00,0.55,11.01,8.49,11.81,11.36,7.79,9.25,0.80,16.73,2.71,2.06,1.41,1.51,5.83,1.66,1.36,0.30,0.00,0.05,0.15,9.85,0.00,0.00,0.00,0.00,10.10,1.26,1.26,1.86,2.46,1.21,3.72,2.56,1.01,0.50,0.15,0.95,0.10,0.30,0.00,0.60,7.84,4.92,0.30,1.91,0.75,0.00,1.11,14.17,2.21,9.75,1.86,5.28,2.66,0.60,0.30,0.00,0.30,0.00,0.00,0.95,0.00,0.45,0.20,0.25,0.00,3.07,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,2.86,0.00,0.00
20150814.Enzymes _ Energy and enzymes _ Biology _ Khan Academy.A90HKrgUOg0.en.txt,1,1569,45.42,77.01,29.21,85.79,1569.00,16.12,86.17,60.99,17.40,6.05,0.70,1.21,2.68,0.00,1.47,11.34,8.73,13.07,10.71,7.39,8.16,0.70,16.25,4.14,2.68,1.66,0.83,3.70,4.21,3.82,0.38,0.00,0.00,0.25,8.09,0.00,0.00,0.00,0.00,13.32,1.78,3.19,1.59,4.40,1.15,3.19,1.91,1.40,0.13,0.13,0.57,0.06,0.06,0.06,0.06,5.54,2.17,0.76,1.72,1.02,0.25,0.45,12.94,3.06,13.64,1.98,9.11,2.61,0.64,0.25,0.00,0.13,0.00,0.00,0.38,0.00,0.00,0.00,0.38,0.00,2.49,0.00,0.00,0.13,0.00,0.00,0.00,0.25,0.00,2.10,0.00,0.00
20100216.Role of the sarcoplasmic reticulum in muscle cells _ NCLEX-RN _ Khan Academy.SauhB2fYQkM.en.txt,1,2525,55.62,72.10,39.26,36.96,2525.00,17.47,81.82,59.68,15.33,5.31,0.99,1.74,2.14,0.00,0.44,10.02,10.65,12.51,8.91,8.48,9.19,0.24,14.61,2.34,1.07,2.26,0.44,1.78,1.98,1.31,0.67,0.12,0.00,0.16,5.82,0.00,0.04,0.00,0.04,10.93,2.50,1.90,1.35,2.93,1.39,2.61,1.82,1.50,0.24,0.00,2.14,2.06,1.23,0.00,0.00,6.93,1.78,0.99,2.34,1.74,0.20,0.79,11.84,3.33,14.61,2.57,8.83,3.37,0.91,1.54,0.24,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.04,0.04,2.65,0.00,0.00,0.08,0.00,0.00,0.00,0.08,0.00,2.50,0.00,0.00
20140107.Endoplasmic reticulum and Golgi bodies _ Biology _ Khan Academy.6UqtgH_Zy1Y.en.txt,1,1857,48.47,57.69,37.01,46.62,1857.00,16.91,81.91,64.62,16.64,4.79,1.88,0.86,1.62,0.00,0.43,11.85,10.18,14.38,11.36,7.81,9.91,0.32,15.08,3.12,1.99,1.35,0.86,2.05,1.24,1.18,0.05,0.05,0.00,0.00,4.42,0.00,0.00,0.00,0.00,7.97,0.70,1.83,1.13,2.48,0.70,2.64,1.94,0.81,0.48,0.59,0.59,0.54,0.05,0.05,0.05,3.72,0.92,0.27,1.88,1.02,0.00,1.02,12.71,2.15,14.92,1.24,10.93,2.75,0.38,0.27,0.00,0.27,0.00,0.00,0.65,0.11,0.00,0.00,0.48,0.05,2.96,0.05,0.00,0.11,0.00,0.00,0.00,0.05,0.00,2.75,0.00,0.00
20150710.Dehydration synthesis or a condensation reaction _ Biology _ Khan Academy.FEAXI5XeJ4M.en.txt,1,1725,24.24,81.56,12.47,49.51,1725.00,13.68,81.97,60.75,19.19,5.97,0.75,2.78,1.91,0.00,0.52,13.22,6.78,11.25,13.68,8.17,7.42,0.29,20.41,2.96,1.28,1.33,2.78,2.14,2.32,1.80,0.52,0.00,0.06,0.46,7.36,0.00,0.00,0.00,0.00,9.39,1.86,1.39,2.72,2.49,0.46,2.03,2.26,0.52,0.17,0.41,1.86,0.17,0.12,0.00,1.51,6.90,3.54,0.52,1.51,1.22,0.17,2.90,13.68,1.97,12.17,2.43,7.07,2.84,0.23,0.17,0.00,0.12,0.00,0.00,0.52,0.00,0.00,0.00,0.52,0.00,3.59,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,3.36,0.00,0.00
20150826.Alcohol or ethanol fermentation _ Cellular respiration _ Biology _ Khan Academy.D6mRPgvAEOc.en.txt,1,1083,39.30,82.45,21.43,37.19,1083.00,20.31,80.15,56.33,15.97,6.74,0.92,2.95,2.40,0.00,0.46,9.23,6.56,13.20,11.27,7.39,9.33,0.55,17.73,1.94,1.48,2.68,1.20,3.60,1.39,1.02,0.37,0.09,0.00,0.09,8.59,0.00,0.00,0.00,0.09,9.14,0.65,2.68,0.65,3.05,0.37,3.14,2.59,0.92,0.28,0.28,2.95,0.37,1.20,0.00,2.59,6.46,3.42,0.65,1.29,1.20,0.28,2.12,14.22,1.94,12.19,1.66,6.28,4.25,1.29,1.75,0.18,0.09,0.00,0.00,0.28,0.00,0.09,0.00,0.18,0.00,4.89,0.00,0.00,0.18,0.00,0.00,0.00,0.09,0.00,4.43,0.00,0.18
20100303.The kidney and nephron _ Renal system physiology _ NCLEX-RN _ Khan Academy.cc8sUv2SuaY.en.txt,1,3501,35.16,68.32,39.44,44.03,3501.00,14.80,85.55,61.13,17.62,6.28,1.60,3.00,1.34,0.00,0.34,11.34,8.88,12.25,10.23,9.60,8.94,1.03,17.51,3.34,1.86,1.31,0.80,3.34,2.09,1.54,0.54,0.09,0.00,0.29,6.54,0.00,0.00,0.00,0.00,10.34,1.31,1.89,1.29,2.97,0.80,3.48,2.23,1.00,0.51,0.14,3.31,1.66,0.14,0.00,1.49,6.00,3.08,0.63,1.43,0.91,0.29,1.51,14.22,2.20,14.28,2.23,9.48,2.91,0.37,0.23,0.00,0.03,0.00,0.00,0.60,0.00,0.43,0.00,0.17,0.00,5.31,0.00,0.00,0.06,0.00,0.00,0.00,0.09,0.00,5.17,0.00,0.00
20150730.Diffusion _ Membranes and transport _ Biology _ Khan Academy.a_Y9wBQ610o.en.txt,1,1245,45.62,67.06,87.94,34.11,1245.00,12.61,87.71,58.63,16.31,8.43,2.81,2.89,2.17,0.16,0.40,7.87,6.83,14.06,10.60,8.11,7.23,1.12,21.12,4.74,4.26,1.04,4.42,3.29,1.45,0.96,0.48,0.00,0.00,0.48,6.99,0.00,0.08,0.00,0.24,13.09,3.29,0.80,1.77,4.66,1.61,3.69,2.01,1.37,0.32,0.32,0.48,0.32,0.00,0.08,0.00,5.94,2.97,0.08,2.17,0.72,0.00,3.94,13.73,2.25,20.16,3.94,13.49,2.73,0.48,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.40,0.00,3.69,0.00,0.00,0.16,0.00,0.00,0.00,0.24,0.00,3.29,0.00,0.00
20150717.Introduction to amino acids _ Macromolecules _ Biology _ Khan Academy.Pk4d9lY48GI.en.txt,1,1773,32.09,78.19,13.50,39.92,1773.00,13.87,81.95,60.12,17.15,5.64,0.56,1.64,2.71,0.00,0.73,11.51,7.56,12.01,12.46,7.11,9.76,0.56,17.54,3.67,2.88,1.92,0.90,4.12,1.24,1.02,0.23,0.00,0.00,0.23,7.67,0.00,0.00,0.00,0.00,9.64,1.30,1.75,0.90,2.82,0.79,3.10,3.38,1.02,0.23,0.51,0.68,0.17,0.39,0.00,0.23,5.75,2.76,0.73,1.41,0.90,0.00,1.18,14.66,2.59,10.32,1.97,6.37,1.75,0.90,0.68,0.00,0.11,0.00,0.00,0.23,0.00,0.11,0.00,0.11,0.00,2.82,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,2.71,0.00,0.00
20150730.Osmosis _ Membranes and transport _ Biology _ Khan Academy.rCNlG_j_gSM.en.txt,1,1652,46.90,66.64,52.05,47.00,1652.00,15.31,87.47,60.96,15.86,6.78,1.03,1.76,1.63,0.00,2.36,9.08,7.32,14.77,12.11,7.14,7.69,1.33,20.64,3.87,2.66,1.27,0.97,3.45,2.60,1.88,0.73,0.00,0.24,0.30,7.26,0.00,0.06,0.00,0.06,12.71,1.69,2.06,1.82,4.06,1.39,4.00,1.21,0.30,0.18,0.48,2.97,0.48,0.06,0.00,2.36,5.21,1.82,0.36,2.24,0.54,0.24,2.36,14.41,3.51,16.40,4.54,9.50,2.42,0.36,0.12,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.67,0.00,4.66,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,4.36,0.00,0.06
20150723.Endomembrane system _ Structure of a cell _ Biology _ Khan Academy.vC-cEWJxDRY.en.txt,1,1098,44.84,63.19,27.91,25.77,1098.00,18.85,79.78,61.93,16.76,6.28,1.91,1.09,1.46,0.00,1.82,10.47,8.20,14.21,11.84,8.01,8.11,0.46,14.75,2.28,1.46,1.46,0.91,2.82,1.09,0.55,0.55,0.00,0.09,0.18,6.47,0.00,0.00,0.00,0.00,9.02,0.73,0.91,1.46,2.82,1.00,3.10,1.82,1.28,0.36,0.18,0.55,0.46,0.09,0.00,0.09,3.73,1.18,0.09,1.91,0.64,0.00,2.09,12.93,1.64,13.21,1.64,9.20,2.28,0.27,0.36,0.00,0.00,0.00,0.09,0.91,0.18,0.00,0.09,0.64,0.00,2.55,0.00,0.00,0.18,0.00,0.00,0.00,0.09,0.00,2.19,0.00,0.09
20091212.Oxidative Phosphorylation and Chemiosmosis.W_Q17tqw_7A.en.txt,1,851,50.43,66.81,32.83,47.50,851.00,23.03,79.91,54.88,17.39,5.99,1.53,0.94,2.47,0.00,1.06,11.40,8.34,11.16,6.46,6.23,9.52,0.71,14.10,1.88,1.29,1.18,1.29,4.23,3.41,2.23,1.06,0.00,0.00,0.82,6.70,0.00,0.00,0.00,0.00,13.28,2.59,1.88,2.23,4.70,0.94,3.53,1.06,0.59,0.12,0.24,0.59,0.24,0.00,0.00,0.35,5.76,1.88,1.53,0.82,1.65,0.82,2.47,9.87,1.76,12.93,3.06,6.82,3.41,1.18,0.59,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.12,3.17,0.00,0.00,0.24,0.00,0.00,0.00,0.12,0.00,2.82,0.00,0.00
20150810.Introduction to metabolism - anabolism and catabolism _ Khan Academy.KwNe9x0eChs.en.txt,1,1862,42.41,84.50,22.60,67.39,1862.00,13.96,85.18,62.62,18.47,6.98,0.48,2.90,2.58,0.00,1.02,11.49,6.55,15.79,10.37,6.87,9.83,0.43,16.33,2.63,2.15,1.40,0.97,3.28,2.31,2.26,0.05,0.00,0.05,0.00,8.86,0.00,0.00,0.00,0.00,11.12,1.02,2.26,1.40,2.85,1.45,3.28,2.31,1.07,0.38,0.32,2.04,0.27,0.86,0.00,1.02,7.20,3.28,0.70,2.36,0.86,0.00,1.88,11.87,2.63,13.10,1.18,8.22,3.49,0.16,0.21,0.00,0.21,0.00,0.05,0.21,0.00,0.00,0.05,0.16,0.00,3.17,0.00,0.00,0.11,0.00,0.00,0.00,0.27,0.00,2.74,0.00,0.05
"20150701.Specific heat of water _ Water, acids, and bases _ Biology _ Khan Academy.h-31O7CaF2o.en.txt",1,2077,43.46,65.36,28.66,64.11,2077.00,13.58,84.69,57.20,14.97,6.07,1.64,0.77,3.23,0.00,0.43,8.91,7.27,13.38,11.12,8.43,9.24,0.14,19.07,6.60,4.57,1.49,2.55,3.76,2.89,2.46,0.43,0.00,0.05,0.29,6.50,0.00,0.05,0.00,0.05,12.57,1.30,1.78,3.13,3.90,1.64,4.77,3.56,0.72,0.53,2.31,3.18,0.34,0.43,0.00,2.46,4.53,0.82,0.82,2.21,0.72,0.14,1.06,14.11,2.02,13.05,2.84,7.66,2.50,0.34,0.00,0.05,0.05,0.00,0.00,0.48,0.00,0.00,0.05,0.39,0.05,4.48,0.00,0.05,0.10,0.00,0.00,0.00,0.19,0.00,4.14,0.00,0.00
20090921.Intelligent Design and Evolution.qxOEz9aPZNY.en.txt,1,2208,28.73,68.43,44.70,73.93,2208.00,14.95,89.54,61.46,20.24,8.65,3.35,1.40,3.58,0.00,0.32,11.59,6.48,12.50,10.87,6.66,8.51,1.49,18.39,5.30,2.49,1.49,1.22,3.40,3.76,3.17,0.59,0.05,0.45,0.00,8.88,0.00,0.00,0.00,0.00,16.35,4.21,1.54,1.99,3.49,2.72,4.21,4.08,2.94,1.04,0.05,1.00,0.72,0.23,0.00,0.00,4.98,1.49,1.18,1.81,1.40,0.09,0.91,15.72,1.18,10.42,1.40,6.11,2.81,0.77,0.41,0.00,0.14,0.68,0.00,0.36,0.00,0.09,0.09,0.09,0.09,3.89,0.00,0.00,0.09,0.00,0.00,0.00,0.41,0.00,3.40,0.00,0.00
20150811.Introduction to entropy _ Energy and enzymes _ Biology _ Khan Academy.Svvr5uF_FZ8.en.txt,1,1391,30.82,66.69,30.27,31.92,1391.00,14.38,87.06,59.60,17.47,6.76,1.87,2.23,2.08,0.00,0.58,10.71,7.62,11.50,12.08,8.48,7.98,1.08,19.41,8.84,6.40,1.65,1.01,6.33,2.08,1.22,0.86,0.07,0.07,0.07,7.55,0.00,0.00,0.00,0.00,13.37,2.08,0.65,3.52,4.53,1.44,4.60,3.59,2.01,1.01,0.29,0.22,0.14,0.14,0.00,0.00,5.18,2.23,0.07,2.08,0.72,0.07,0.79,15.24,1.44,12.87,1.44,9.06,2.44,0.22,0.36,1.15,0.00,0.00,0.00,0.58,0.00,0.14,0.22,0.22,0.00,4.10,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,3.95,0.00,0.00
20091003.Viruses.0h5Jd7sgQWY.en.txt,1,4393,26.04,69.25,29.82,30.38,4393.00,14.86,83.34,61.07,20.62,8.70,2.39,1.27,2.66,0.07,2.30,11.93,7.40,11.13,10.63,6.97,8.92,1.32,17.64,3.10,1.91,1.82,1.21,3.30,0.96,0.61,0.34,0.00,0.14,0.11,9.11,0.05,0.18,0.07,0.20,14.20,2.91,1.50,1.55,4.58,1.25,4.30,2.44,1.37,0.50,0.34,1.27,0.25,0.91,0.14,0.07,3.16,1.50,0.23,0.59,0.80,0.09,1.55,14.27,1.98,9.83,1.71,5.19,2.91,0.89,0.23,0.11,0.02,0.00,0.09,0.18,0.00,0.02,0.00,0.05,0.02,4.07,0.00,0.00,0.05,0.00,0.00,0.00,0.18,0.00,3.82,0.00,0.02
20150720.Tertiary structure of proteins _ Macromolecules _ Biology _ Khan Academy.7udSVZ7bDb8.en.txt,1,1367,33.30,76.77,21.73,43.06,1367.00,17.63,79.52,60.28,17.26,6.36,1.39,1.61,2.93,0.00,0.44,10.90,7.61,12.14,11.85,8.49,8.49,0.66,15.58,1.83,1.68,2.27,1.10,3.58,0.95,0.95,0.00,0.00,0.00,0.00,8.05,0.00,0.07,0.00,0.00,11.27,1.76,1.61,1.90,3.73,0.95,3.22,1.10,0.51,0.22,0.07,0.73,0.00,0.59,0.00,0.15,5.27,2.93,0.51,1.61,0.37,0.00,0.95,12.44,2.19,11.85,0.95,8.49,2.34,0.29,0.22,0.00,0.00,0.00,0.00,0.51,0.00,0.22,0.07,0.22,0.00,3.07,0.00,0.00,0.15,0.00,0.00,0.00,0.15,0.00,2.78,0.00,0.00
20150811.Second Law of Thermodynamics _ Biology _ Khan Academy.Vc8mmZTrNtI.en.txt,1,1865,46.28,68.52,57.57,52.95,1865.00,15.17,87.88,58.82,15.76,7.67,1.77,1.93,2.09,0.05,1.82,8.10,6.33,15.44,10.19,8.79,7.61,1.66,19.95,5.31,3.00,1.02,1.77,3.32,2.84,2.14,0.70,0.00,0.05,0.64,8.36,0.11,0.05,0.00,0.16,11.37,1.23,1.29,1.23,4.29,1.29,4.13,4.45,1.98,0.38,2.09,1.13,0.11,0.00,0.00,1.02,6.92,2.09,1.02,3.00,0.86,0.11,1.82,14.42,1.98,16.30,3.97,9.49,3.22,2.09,0.05,0.38,0.00,0.00,0.00,0.38,0.00,0.00,0.05,0.21,0.00,5.04,0.00,0.00,0.11,0.00,0.00,0.00,0.27,0.00,4.66,0.00,0.00
20150731.Facilitated diffusion _ Membranes and transport _ Biology _ Khan Academy.8HlVy__J8XA.en.txt,1,1208,31.84,67.55,38.76,47.18,1208.00,18.13,86.51,61.75,16.72,7.04,2.07,1.49,1.74,0.00,1.74,9.69,5.63,14.24,13.25,7.95,8.86,0.66,20.28,3.31,2.73,1.74,0.66,1.74,2.07,1.57,0.41,0.00,0.00,0.00,7.70,0.00,0.00,0.00,0.00,12.50,1.16,1.74,2.98,3.97,0.91,3.64,1.99,1.41,0.50,0.08,0.99,0.41,0.00,0.00,0.58,6.46,1.57,0.83,3.39,0.75,0.17,1.66,14.40,3.64,15.40,4.88,7.86,2.65,0.50,1.41,0.17,0.00,0.00,0.00,0.66,0.00,0.00,0.08,0.50,0.00,3.31,0.00,0.00,0.17,0.00,0.00,0.00,0.17,0.00,2.98,0.00,0.00
20090924.Phases of Mitosis.LLKX_4DHE3I.en.txt,1,3565,24.70,62.13,47.63,35.05,3565.00,17.92,82.61,61.99,18.49,7.18,2.36,1.23,2.19,0.14,1.26,11.30,7.21,12.15,11.39,9.82,9.31,0.87,18.01,3.39,2.36,1.71,2.22,2.83,1.04,0.79,0.25,0.14,0.03,0.00,7.12,0.28,0.17,0.28,0.31,10.29,1.51,0.76,0.81,2.89,1.12,4.24,1.71,1.04,0.36,0.20,0.28,0.03,0.22,0.00,0.00,3.06,1.60,0.28,0.65,0.56,0.06,1.88,13.55,2.41,13.49,1.88,6.65,4.91,0.67,0.03,0.03,0.00,0.00,0.00,0.20,0.00,0.00,0.03,0.17,0.00,4.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,3.96,0.00,0.00
20090923.Evolution Clarification.nh1R-gyY7es.en.txt,1,1664,33.48,73.60,35.37,66.70,1664.00,17.13,89.48,57.87,18.21,9.01,2.10,1.56,3.31,1.14,0.90,9.19,6.07,11.96,9.74,6.49,8.47,2.04,18.15,5.35,3.12,2.22,1.38,3.79,3.00,2.58,0.42,0.00,0.24,0.12,11.78,0.18,0.54,0.24,1.68,18.69,4.21,1.68,2.40,6.01,1.50,6.13,2.82,1.98,0.66,0.00,1.20,0.36,0.42,0.12,0.00,5.41,1.98,1.68,1.38,1.26,0.00,1.98,14.42,1.02,9.86,1.44,5.35,3.55,1.86,0.90,0.00,0.24,0.42,0.00,0.42,0.06,0.06,0.00,0.24,0.00,4.15,0.00,0.00,0.12,0.00,0.00,0.00,0.24,0.00,3.61,0.00,0.18
"20150702.Autoionization of water _ Water, acids, and bases _ Biology _ Khan Academy.NUyYlRxMtcs.en.txt",1,1836,41.34,58.19,20.81,49.05,1836.00,15.20,78.49,56.86,16.34,6.37,2.18,0.93,2.51,0.11,0.65,9.97,7.19,12.04,10.62,8.33,6.54,1.42,16.34,3.16,1.80,0.65,6.21,3.32,2.23,1.74,0.49,0.00,0.00,0.38,5.66,0.00,0.00,0.00,0.11,10.13,0.93,0.87,1.53,2.45,1.91,3.43,1.42,0.98,0.44,0.00,1.42,0.00,0.00,0.00,1.42,4.63,1.36,0.38,1.74,1.31,0.00,1.80,11.27,1.96,11.22,1.53,5.94,3.76,0.38,0.05,0.00,0.11,0.05,0.00,0.87,0.00,0.16,0.00,0.71,0.00,3.49,0.00,0.00,0.11,0.00,0.00,0.00,0.22,0.00,3.05,0.00,0.11
20100303.Secondary active transport in the nephron _ Renal system physiology _ NCLEX-RN _ Khan Academy.czY5nyvZ7cU.en.txt,1,2584,40.10,69.39,55.21,44.16,2584.00,16.06,82.39,61.80,17.45,5.88,1.12,3.10,1.28,0.00,0.39,11.57,8.01,13.85,9.75,9.60,9.06,0.46,17.57,3.21,2.32,2.05,0.50,2.21,1.70,1.35,0.35,0.00,0.00,0.31,6.19,0.00,0.00,0.00,0.00,11.69,2.24,1.93,1.78,3.25,0.54,3.91,1.32,0.66,0.43,0.08,0.43,0.39,0.00,0.00,0.04,6.23,3.33,0.43,1.63,1.04,0.00,0.93,13.89,2.98,16.29,3.37,10.26,2.86,0.35,0.31,0.15,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.27,0.08,4.22,0.00,0.00,0.08,0.00,0.00,0.00,0.12,0.00,4.02,0.00,0.00
20110528.Human evolution overview _ Life on earth and in the universe _ Cosmology & Astronomy _ Khan Academy.frE1rjhH77Y.en.txt,1,2341,39.46,78.16,47.26,33.13,2341.00,18.24,85.60,56.51,15.85,7.56,0.90,2.99,1.41,0.04,2.22,8.29,6.11,12.22,9.61,8.20,8.29,1.07,15.93,4.49,3.20,1.45,3.46,4.02,1.54,0.98,0.56,0.09,0.13,0.04,10.04,0.38,0.21,0.00,0.56,14.69,3.12,1.07,1.62,5.94,1.07,3.67,1.84,1.50,0.26,0.09,1.79,0.38,0.09,1.03,0.30,6.36,3.33,0.90,1.07,0.98,0.30,3.33,11.41,0.85,14.57,1.11,7.01,6.66,0.43,0.09,0.00,0.09,0.60,0.13,1.45,1.03,0.04,0.04,0.21,0.04,3.80,0.00,0.13,0.09,0.00,0.00,0.00,0.17,0.00,3.42,0.00,0.00
20150701.Heat of vaporization of water and ethanol _ Biology _ Khan Academy.bVHuI_QpYIM.en.txt,1,1435,46.94,70.19,27.55,49.09,1435.00,17.98,80.28,56.72,15.82,6.13,1.25,1.18,2.93,0.00,0.77,9.69,6.83,13.17,10.73,7.53,7.53,0.42,16.38,6.83,5.09,2.02,1.88,4.11,2.93,2.09,0.84,0.49,0.07,0.14,6.62,0.07,0.00,0.00,0.00,10.59,1.81,1.25,1.67,2.51,1.25,3.76,0.91,0.63,0.21,0.00,2.02,0.00,0.42,0.00,1.32,4.95,1.53,0.77,2.30,0.56,0.00,1.25,12.75,1.74,12.26,1.53,8.22,2.23,0.56,0.56,0.07,0.21,0.00,0.00,0.42,0.00,0.00,0.14,0.28,0.00,3.41,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,3.28,0.00,0.00
20100721.Representing structures of organic molecules _ Biology _ Khan Academy.pMoA65Dj-zk.en.txt,1,1446,21.89,70.05,8.94,32.91,1446.00,13.55,82.85,61.34,19.36,7.05,2.07,1.18,2.77,0.00,1.04,12.31,6.50,11.13,11.69,8.92,8.92,0.55,16.67,3.60,3.53,1.04,3.94,3.11,1.66,1.04,0.62,0.00,0.14,0.00,7.19,0.00,0.62,0.00,0.55,11.62,1.45,0.97,2.49,3.94,2.07,3.25,2.56,1.94,0.28,0.35,0.21,0.00,0.21,0.00,0.00,2.90,1.59,0.28,0.69,0.28,0.07,1.18,13.49,2.49,8.64,0.83,5.12,2.77,1.66,0.28,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,3.73,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00
20100210.Circulatory system and the heart _ Human anatomy and physiology _ Health & Medicine _ Khan Academy.QhiVnFvshZg.en.txt,1,2819,53.50,74.20,65.20,40.44,2819.00,11.92,88.12,60.23,16.99,7.24,1.60,3.09,1.77,0.25,0.53,9.76,10.25,12.91,9.44,7.24,8.30,0.92,18.66,2.48,1.28,1.67,0.64,1.67,1.60,1.21,0.39,0.04,0.00,0.25,6.85,0.00,0.21,0.00,0.35,8.05,1.60,1.45,1.21,1.84,0.71,2.70,3.02,2.02,0.18,0.71,7.59,7.24,0.18,0.00,0.25,6.03,3.12,0.46,1.70,0.89,0.00,1.99,14.83,2.63,18.91,4.04,11.60,3.69,0.25,0.35,0.07,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.14,0.07,4.79,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,4.65,0.00,0.00
20150727.The cytoskeleton _ Structure of a cell _ Biology _ Khan Academy.4BAGI6LbHeo.en.txt,1,1289,31.11,73.77,22.79,50.38,1289.00,15.36,84.17,61.91,20.48,7.60,2.17,1.55,2.09,0.00,1.78,12.88,6.13,13.73,10.55,8.30,8.07,0.31,16.45,3.57,2.25,1.63,2.02,2.33,1.94,1.63,0.31,0.00,0.16,0.16,8.22,0.00,0.00,0.00,0.00,11.09,2.09,1.86,0.70,3.26,0.85,3.03,4.34,3.88,0.16,0.08,0.47,0.23,0.08,0.00,0.23,5.74,2.56,0.54,3.03,0.47,0.00,2.02,13.96,0.62,9.93,1.24,7.53,0.93,0.78,0.23,0.00,0.16,0.00,0.00,0.31,0.00,0.08,0.08,0.23,0.00,3.10,0.00,0.00,0.16,0.00,0.00,0.00,0.23,0.00,2.72,0.00,0.00
