Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20100916.Nucleophilicity vs. Basicity.Mx7KM-k2MMo.en.txt,1,2080,26.34,59.69,17.67,74.16,2080.00,17.26,82.88,60.58,16.44,4.66,1.11,1.25,2.07,0.00,0.24,11.78,8.89,10.10,12.36,9.95,9.09,0.96,18.75,6.49,4.38,2.74,1.54,2.98,3.27,2.93,0.34,0.05,0.00,0.00,5.72,0.00,0.10,0.00,0.10,13.75,1.88,4.42,1.54,3.37,0.67,4.52,2.21,1.11,0.53,0.58,0.34,0.00,0.05,0.00,0.24,6.78,1.78,1.49,1.73,2.21,0.24,2.12,14.57,2.31,9.47,0.96,6.11,2.55,0.38,0.10,0.00,0.10,0.00,0.00,0.24,0.00,0.00,0.05,0.14,0.05,3.56,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,3.37,0.00,0.00
20140715.Absorption in the visible region _ Spectroscopy _ Organic chemistry _ Khan Academy.5HMMfiyszjo.en.txt,1,876,66.00,80.39,14.35,44.59,876.00,15.87,84.59,55.48,11.76,7.53,1.60,4.11,1.37,0.46,0.00,4.00,9.47,13.93,7.53,9.02,10.27,0.00,14.04,6.51,1.03,1.60,1.60,1.60,1.03,1.03,0.00,0.00,0.00,0.00,6.85,0.00,0.00,0.00,0.46,10.62,2.40,2.74,2.40,3.20,1.03,2.17,14.73,14.16,0.11,0.00,0.23,0.23,0.00,0.00,0.00,6.39,4.22,0.46,1.26,0.57,0.00,1.26,11.19,0.57,11.30,1.03,8.79,1.60,0.46,0.11,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.11,0.00,0.00,2.05,0.00,0.00,0.23,0.00,0.00,0.00,0.23,0.00,1.60,0.00,0.00
20140613.Half-life plot _ Nuclear chemistry _ Chemistry _ Khan Academy.dnYyMHSSb8M.en.txt,1,1098,22.14,92.35,29.97,24.33,1098.00,9.20,88.98,50.55,14.94,7.56,0.27,5.28,2.00,0.00,0.00,7.29,3.10,11.84,9.65,10.29,11.66,0.09,20.22,3.19,2.64,2.00,15.57,3.83,1.55,0.73,0.82,0.00,0.00,0.09,8.74,0.00,0.00,0.00,0.00,7.29,1.28,1.00,2.64,1.28,1.37,1.37,1.46,1.00,0.46,0.00,2.73,0.00,2.73,0.00,0.00,6.83,5.46,0.46,0.46,0.46,0.18,1.09,15.85,1.64,17.58,1.73,8.47,7.38,0.73,0.73,0.00,0.09,0.00,0.00,0.36,0.00,0.00,0.18,0.18,0.00,9.11,0.00,0.00,0.18,0.09,0.00,0.00,3.10,0.00,5.10,0.00,0.64
20140709.IR spectra practice _ Spectroscopy _ Organic chemistry _ Khan Academy.mJt1QI-yDG4.en.txt,1,1022,17.83,78.89,20.91,57.22,1022.00,15.36,82.09,58.81,17.22,7.34,1.47,5.28,0.59,0.00,0.00,9.59,7.34,10.27,10.08,12.33,9.98,1.86,17.03,2.94,1.86,1.17,3.91,3.33,2.05,1.86,0.20,0.00,0.00,0.10,7.34,0.00,0.00,0.00,0.00,10.37,1.57,0.88,2.74,2.25,1.96,1.86,2.74,2.25,0.10,0.00,0.49,0.00,0.49,0.00,0.39,8.12,5.38,0.20,2.54,0.10,0.00,0.88,14.19,1.08,13.99,0.88,11.35,1.76,0.29,0.49,0.00,0.00,0.00,0.00,0.59,0.00,0.10,0.39,0.20,0.00,5.38,0.00,0.00,0.20,0.00,0.00,0.00,0.39,0.00,4.79,0.00,0.00
20120609.Alkene intro and stability _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.kDOepUPGhFs.en.txt,1,1434,43.75,67.72,26.46,54.66,1434.00,13.25,78.59,56.28,15.06,6.90,2.93,2.86,0.98,0.00,0.14,8.16,7.60,12.76,9.34,9.62,9.00,0.49,16.67,3.91,3.14,0.84,3.97,5.23,1.53,1.53,0.00,0.00,0.00,0.00,6.21,0.00,0.00,0.00,0.00,6.90,1.05,1.26,1.05,1.95,1.05,2.02,2.09,1.88,0.21,0.00,0.49,0.14,0.42,0.00,0.07,6.56,3.84,0.35,1.39,0.98,0.00,1.60,14.02,1.67,12.27,1.88,8.09,2.30,0.28,0.35,0.00,0.56,0.00,0.14,1.32,0.00,0.77,0.28,0.28,0.00,4.88,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,4.74,0.00,0.00
20120617.E1 Elimination - regioselectivity and stereoselectivity.qjZnIpZ-EcY.en.txt,1,1943,25.40,73.67,23.03,40.59,1943.00,12.56,81.16,55.94,17.60,9.52,3.81,4.12,1.54,0.00,0.05,8.08,6.64,9.98,8.70,9.37,11.17,0.00,17.29,2.11,2.16,1.49,5.97,3.35,0.93,0.87,0.05,0.05,0.00,0.00,6.95,0.05,0.10,0.05,0.05,10.55,1.08,4.17,2.16,2.68,0.51,2.47,1.90,1.49,0.21,0.00,0.82,0.21,0.51,0.00,0.36,6.90,4.43,1.13,0.82,0.67,0.05,0.67,13.28,3.40,11.37,3.04,5.76,2.62,2.21,0.57,0.00,0.00,0.00,0.15,1.34,0.00,0.62,0.36,0.31,0.00,4.84,0.00,0.00,0.10,0.05,0.00,0.00,0.21,0.00,4.17,0.00,0.31
20100722.Organic chemistry naming examples 3 _ Organic chemistry _ Khan Academy.Se-ekDNhCDk.en.txt,1,1356,16.63,90.77,22.02,30.77,1356.00,8.19,80.83,56.19,17.18,8.55,0.96,5.60,1.84,0.00,0.15,8.63,6.05,7.96,11.50,9.37,10.10,0.37,18.07,2.80,2.21,1.92,11.43,4.20,0.59,0.44,0.15,0.00,0.00,0.00,10.47,0.00,0.00,0.00,0.00,8.78,1.03,1.25,2.29,3.10,0.81,3.32,2.29,1.03,1.11,0.15,0.37,0.07,0.15,0.07,0.15,10.55,7.74,1.03,1.55,0.52,0.00,0.81,14.82,2.58,13.35,0.88,7.45,4.79,0.44,0.07,0.00,0.00,0.00,0.00,0.44,0.00,0.37,0.00,0.07,0.00,3.91,0.00,0.00,0.15,0.15,0.00,0.00,0.59,0.00,2.88,0.00,0.15
20161013.Calculating atomic weight _ Chemistry _ Khan Academy.EPvd-3712U8.en.txt,1,713,44.98,75.41,25.83,40.95,713.00,11.64,85.83,49.37,14.59,5.33,0.70,3.09,1.26,0.00,0.28,9.26,5.19,11.64,10.52,6.45,7.71,0.28,15.85,4.49,2.95,2.38,15.43,3.79,0.84,0.84,0.00,0.00,0.00,0.00,5.33,0.00,0.00,0.00,0.00,6.59,1.40,1.12,0.98,1.54,0.56,1.82,3.37,1.40,0.14,1.96,1.12,0.00,0.14,0.00,0.98,5.75,3.09,0.14,0.84,1.68,0.00,0.42,14.17,2.52,14.17,2.10,9.54,2.10,0.42,0.28,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.42,0.14,3.51,0.00,0.00,0.28,0.00,0.00,0.00,0.70,0.00,2.52,0.00,0.00
20170206.Worked example - Finding the formula of an ionic compound _ AP Chemistry _ Khan Academy.8_fMpRUsnBk.en.txt,1,479,41.37,86.58,7.90,72.65,479.00,13.36,81.84,60.54,15.03,6.47,0.00,3.13,2.30,0.00,1.04,8.56,6.89,15.45,13.57,7.93,8.98,0.84,24.43,1.04,1.46,1.46,4.38,2.09,3.34,2.92,0.42,0.00,0.00,0.42,7.93,0.21,0.00,0.00,0.21,7.52,1.46,1.04,2.30,1.88,1.46,1.46,2.30,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.93,4.18,1.25,1.04,2.09,0.42,0.84,18.58,4.59,11.90,5.01,4.80,2.09,0.21,0.21,0.00,0.00,0.00,0.00,1.46,0.00,0.21,0.21,0.84,0.00,5.01,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,4.59,0.00,0.00
20131018.Formal charge and dot structures _ Chemical bonds _ Chemistry _ Khan Academy.dNPs-cr_6Bk.en.txt,1,2257,39.37,90.72,22.13,40.96,2257.00,12.58,80.64,56.76,14.67,8.37,1.20,5.98,0.80,0.00,0.40,6.29,6.03,14.36,7.71,10.23,12.05,0.44,17.32,2.88,2.57,0.71,7.18,2.88,1.55,1.20,0.35,0.18,0.00,0.13,9.75,0.00,0.00,0.00,0.00,6.91,1.28,1.24,1.73,1.86,0.80,1.64,2.04,1.64,0.18,0.00,0.04,0.04,0.00,0.00,0.00,9.53,6.38,1.51,1.15,1.02,0.04,1.99,13.56,2.70,14.00,3.28,7.22,3.63,0.80,0.18,0.00,0.27,0.00,0.00,0.75,0.00,0.13,0.44,0.18,0.00,4.56,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,4.47,0.00,0.00
20130706.Birch reduction II _ Aromatic Compounds _ Organic chemistry _ Khan Academy.dzjkh9K5Y8o.en.txt,1,2249,31.83,87.70,37.69,32.65,2249.00,15.78,81.77,59.89,17.47,8.58,1.91,5.51,1.07,0.00,0.09,8.89,7.11,12.72,8.36,10.18,10.67,0.71,15.34,1.20,0.71,1.42,2.00,3.20,1.11,0.76,0.36,0.00,0.00,0.31,9.38,0.04,0.00,0.00,0.04,5.82,1.38,1.78,1.02,1.47,0.18,1.73,2.22,1.20,0.93,0.04,0.22,0.00,0.22,0.00,0.22,10.18,7.47,1.16,0.93,0.84,0.00,2.05,12.54,2.18,15.12,3.33,8.05,3.82,1.07,0.40,0.00,1.07,0.00,0.00,0.62,0.00,0.09,0.49,0.04,0.00,3.25,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,3.16,0.00,0.00
20101007.Ether naming and introduction _ Organic chemistry _ Khan Academy.roUGDG1rhPI.en.txt,1,1904,23.10,85.33,18.64,42.95,1904.00,11.97,82.20,58.09,18.54,8.51,1.94,3.15,2.78,0.00,0.63,10.03,7.93,8.98,10.40,9.24,8.67,1.31,16.07,3.73,2.47,1.05,4.10,4.15,1.26,1.10,0.16,0.05,0.00,0.11,10.29,0.00,0.00,0.00,0.00,6.78,0.58,1.47,0.68,1.52,0.79,2.42,1.89,1.26,0.32,0.32,0.95,0.32,0.32,0.00,0.53,6.57,4.73,0.16,0.95,0.74,0.05,1.89,12.45,1.37,11.40,1.00,7.20,2.21,0.42,0.26,0.00,0.11,0.00,0.11,0.53,0.05,0.32,0.11,0.05,0.00,4.25,0.00,0.00,0.11,0.00,0.00,0.00,0.16,0.00,3.99,0.00,0.00
20150314.Formal charge on oxygen _ Resonance and acid-base chemistry _ Organic chemistry _ Khan Academy.8x8tA4YPhJw.en.txt,1,1823,41.62,83.97,8.84,17.76,1823.00,10.15,79.16,57.21,14.26,7.08,1.43,3.95,1.15,0.00,0.55,7.19,5.38,14.59,10.64,9.27,9.05,0.66,16.24,1.65,1.48,1.10,8.28,2.52,2.41,0.93,1.48,0.00,0.00,1.43,8.45,0.00,0.00,0.00,0.00,7.46,1.54,0.99,2.41,0.99,0.66,1.54,1.10,0.88,0.22,0.00,0.00,0.00,0.00,0.00,0.00,6.53,3.95,0.60,1.04,0.99,0.05,1.70,12.07,1.26,10.81,1.21,7.08,2.41,0.44,0.00,0.00,0.11,0.00,0.00,0.60,0.00,0.05,0.33,0.22,0.00,2.69,0.00,0.00,0.11,0.05,0.00,0.00,0.00,0.00,2.19,0.00,0.33
"20131021.Protection of alcohols _ Alcohols, ethers, epoxides, sulfides _ Organic chemistry _ Khan Academy.KsdZsWOsB84.en.txt",1,1443,31.44,93.53,5.69,30.45,1443.00,15.80,80.25,59.81,15.66,7.62,0.28,5.96,1.32,0.00,0.07,8.04,7.42,12.27,10.05,9.56,11.78,0.35,14.28,2.01,1.80,1.04,1.25,4.02,2.63,1.46,1.18,0.00,0.49,0.49,9.91,0.00,0.00,0.07,0.00,8.59,0.69,2.43,2.77,1.32,0.83,1.39,0.90,0.83,0.07,0.00,0.28,0.00,0.28,0.00,0.28,13.03,7.76,1.04,1.80,1.39,1.32,0.90,11.78,2.08,11.92,1.87,7.07,3.19,0.42,0.35,0.00,0.07,0.07,0.07,0.55,0.00,0.00,0.49,0.07,0.00,3.05,0.00,0.00,0.14,0.00,0.00,0.00,0.42,0.00,2.49,0.00,0.00
20150228.Three-dimensional bond-line structures _ Structure and bonding _ Organic chemistry _ Khan Academy.ZAgQH2azx3w.en.txt,1,2162,44.35,87.34,45.39,51.75,2162.00,11.15,80.85,61.29,18.41,8.60,1.53,4.86,2.13,0.00,0.09,9.81,7.77,14.99,9.07,9.16,8.74,0.32,15.49,2.22,1.80,1.11,1.57,1.11,1.67,1.53,0.14,0.00,0.00,0.14,7.77,0.00,0.00,0.00,0.00,6.48,0.83,0.93,2.54,1.16,0.74,1.48,3.15,2.91,0.23,0.00,0.19,0.19,0.00,0.00,0.00,6.43,5.13,0.60,0.79,0.14,0.09,0.88,10.96,3.65,19.01,2.64,14.62,1.94,1.02,0.09,0.00,0.05,0.00,0.00,0.88,0.00,0.37,0.28,0.23,0.00,3.89,0.00,0.00,0.09,0.00,0.00,0.00,0.05,0.00,3.75,0.00,0.00
20120627.Hydrohalogenation _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.iEKA0jUstPs.en.txt,1,2186,44.68,84.19,23.66,40.59,2186.00,12.49,78.64,57.09,17.98,8.83,2.24,5.63,0.82,0.00,0.14,9.15,8.01,12.21,7.87,8.46,8.42,0.32,15.97,2.79,2.65,1.51,2.42,3.25,2.20,1.51,0.69,0.00,0.46,0.14,7.87,0.00,0.00,0.00,0.05,7.04,1.19,1.60,1.97,1.60,0.64,1.74,1.65,1.05,0.18,0.00,0.14,0.05,0.05,0.00,0.00,11.30,6.40,0.91,1.69,2.42,0.14,1.19,13.49,2.20,13.49,2.65,8.60,2.38,0.82,0.05,0.00,0.05,0.00,0.00,0.87,0.00,0.00,0.41,0.46,0.00,3.66,0.00,0.00,0.09,0.00,0.00,0.00,0.18,0.00,3.29,0.00,0.09
20100724.Pi bonds and sp2 hybridized orbitals _ Structure and bonding _ Organic chemistry _ Khan Academy.lJX8DxoPRfk.en.txt,1,2665,18.20,71.45,32.71,42.09,2665.00,12.46,80.45,60.53,19.77,8.48,2.55,1.58,3.04,0.49,0.83,11.29,6.38,10.51,11.89,8.59,9.76,0.53,16.74,2.85,2.44,1.61,3.75,2.51,1.13,1.01,0.11,0.08,0.00,0.00,7.47,0.00,0.45,0.00,0.94,9.57,1.20,0.90,1.84,2.81,1.05,3.34,1.76,1.58,0.19,0.00,0.04,0.00,0.04,0.00,0.00,4.02,1.76,0.86,1.35,0.56,0.00,1.20,12.27,2.96,13.55,1.54,9.16,2.96,0.34,0.19,0.00,0.00,0.00,0.00,0.56,0.00,0.30,0.00,0.26,0.00,4.99,0.00,0.00,0.08,0.00,0.00,0.00,0.41,0.00,4.43,0.00,0.08
20140609.Resonance structures and hybridization _ Organic chemistry _ Khan Academy.kQCS1AhAnMI.en.txt,1,2040,36.89,72.01,17.92,10.80,2040.00,17.60,73.63,55.44,15.29,6.18,1.62,3.19,0.54,0.00,0.83,9.12,5.44,13.19,7.65,10.25,10.39,0.69,14.41,1.81,0.74,1.32,3.68,2.06,2.06,0.44,1.62,0.00,0.00,1.62,6.52,0.00,0.00,0.00,0.00,7.65,1.32,2.11,1.32,0.93,1.03,2.11,1.86,1.52,0.29,0.00,0.00,0.00,0.00,0.00,0.00,5.74,3.53,1.08,0.54,0.64,0.00,0.88,11.76,1.67,11.76,1.91,7.30,2.60,0.25,0.05,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,3.58,0.00,0.00,0.10,0.00,0.00,0.00,0.15,0.00,3.24,0.00,0.10
20150102.Quantitative electrolysis _ Redox reactions and electrochemistry _ Chemistry _ Khan Academy.QEUsZeKYsgo.en.txt,1,1093,55.97,93.19,10.71,22.92,1093.00,12.99,72.83,49.41,12.26,7.87,0.37,6.77,0.73,0.00,0.00,4.39,4.57,14.55,7.87,8.42,9.24,0.18,14.46,1.65,1.19,1.46,10.70,2.29,1.10,0.46,0.64,0.00,0.00,0.18,8.87,0.00,0.00,0.00,0.00,8.33,3.02,2.56,2.20,0.82,0.55,0.91,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.43,6.86,0.82,1.10,1.28,0.64,1.37,13.45,0.37,11.44,1.01,5.86,4.57,0.91,0.18,0.00,0.27,0.00,0.00,0.18,0.00,0.00,0.18,0.00,0.00,4.12,0.00,0.82,0.18,0.00,0.00,0.00,0.55,0.00,2.56,0.00,0.00
20090903.Boiling point elevation and freezing point depression _ Chemistry _ Khan Academy.z9LxdqYntlU.en.txt,1,2535,45.20,61.65,46.23,25.14,2535.00,16.09,84.38,58.58,15.86,7.22,2.49,1.50,1.93,0.00,1.30,8.64,6.86,14.32,10.53,7.42,9.19,0.83,18.74,3.87,2.84,1.74,2.84,3.16,2.56,1.26,1.30,0.67,0.04,0.51,6.75,0.00,0.16,0.00,0.12,11.08,1.81,2.21,1.85,3.63,0.55,3.91,2.17,0.59,0.87,0.63,2.17,0.04,0.04,0.00,1.26,4.26,1.62,0.36,1.22,0.99,0.20,1.54,14.87,2.56,14.08,3.08,8.13,3.20,0.63,0.08,0.04,0.04,0.00,0.00,0.91,0.00,0.47,0.28,0.24,0.00,3.79,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,3.59,0.00,0.12
20140517.Worked examples - Finding the hybridization of atoms in organic molecules _ Khan Academy.GuaozMpFS3w.en.txt,1,1771,28.21,70.04,7.39,33.57,1771.00,12.37,74.36,53.98,14.85,6.38,2.26,3.33,0.79,0.00,0.00,8.47,5.82,11.24,8.19,11.63,11.18,0.23,15.47,2.15,1.30,0.34,5.76,3.39,2.48,1.47,1.02,0.00,0.00,0.85,5.08,0.00,0.00,0.00,0.00,6.78,1.36,1.13,1.86,1.13,1.64,1.47,1.07,0.96,0.11,0.00,0.11,0.00,0.11,0.00,0.06,5.25,3.56,0.56,0.40,0.85,0.00,0.51,14.06,0.79,9.09,1.19,5.59,2.88,0.40,0.11,0.00,0.00,0.00,0.00,1.47,0.00,0.28,1.13,0.06,0.00,4.18,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,4.07,0.00,0.00
20130620.Sulfonation _ Aromatic Compounds _ Organic chemistry _ Khan Academy.aKeDUvpfOfI.en.txt,1,1827,47.15,83.78,25.65,33.32,1827.00,14.56,81.23,59.22,15.87,8.05,1.37,4.76,1.86,0.00,0.05,7.83,7.44,15.00,7.88,9.91,10.40,0.33,15.76,2.79,2.52,0.88,1.81,2.68,1.42,0.93,0.49,0.00,0.11,0.33,7.83,0.00,0.00,0.00,0.00,9.58,1.09,2.52,2.30,1.92,0.60,2.90,3.89,1.70,0.82,0.00,0.49,0.00,0.00,0.00,0.49,8.10,5.15,0.71,0.99,1.15,0.22,0.99,11.82,2.52,14.01,3.56,7.33,3.34,0.93,0.16,0.00,0.11,0.00,0.00,0.33,0.00,0.00,0.27,0.05,0.00,3.34,0.00,0.00,0.11,0.00,0.00,0.00,0.33,0.00,2.74,0.00,0.16
20120819.Preparation of alcohols using LiAlH4 _ Organic chemistry _ Khan Academy.rNJPNlgmhbk.en.txt,1,2024,41.49,89.78,27.93,40.92,2024.00,17.89,80.39,57.56,15.46,7.76,0.20,6.57,0.99,0.00,0.00,7.71,6.72,13.59,8.00,9.39,10.42,0.99,16.65,2.47,2.67,0.99,2.62,2.37,2.42,1.63,0.79,0.05,0.30,0.44,8.84,0.00,0.00,0.00,0.00,7.26,0.64,3.16,1.04,1.53,0.35,2.52,1.83,0.84,0.44,0.25,0.79,0.00,0.49,0.00,0.79,11.12,7.07,0.99,1.83,1.38,0.10,1.24,12.99,4.35,15.17,4.50,7.07,3.80,0.49,0.64,0.00,0.00,0.00,0.00,1.33,0.00,0.15,0.84,0.35,0.00,4.55,0.00,0.00,0.10,0.00,0.00,0.00,0.05,0.00,4.40,0.00,0.00
20140104.Aldol condensation _ Alpha Carbon Chemistry _ Organic chemistry _ Khan Academy.sjMsyk-rP8I.en.txt,1,2151,29.13,94.18,22.22,46.32,2151.00,14.64,78.80,58.02,16.50,10.13,1.35,8.09,0.70,0.00,0.00,6.37,7.16,11.44,7.72,10.65,11.76,0.60,14.74,2.23,1.81,0.51,1.95,1.91,2.42,1.77,0.65,0.00,0.23,0.42,9.90,0.00,0.00,0.00,0.00,7.07,0.79,2.79,1.44,0.93,0.74,1.02,1.67,1.21,0.42,0.00,0.37,0.00,0.14,0.00,0.28,11.06,8.23,0.84,1.21,0.98,0.00,0.65,11.90,3.11,14.69,3.30,7.48,3.95,1.58,0.05,0.14,0.00,0.00,0.00,1.12,0.00,0.05,0.88,0.19,0.00,3.49,0.00,0.00,0.09,0.00,0.00,0.00,0.28,0.00,3.11,0.00,0.00
20101011.Amine naming introduction _ Amines _ Organic chemistry _ Khan Academy.CJzuu_k9Nv0.en.txt,1,982,26.76,83.84,20.18,30.96,982.00,10.08,81.47,57.64,17.31,6.31,1.32,3.56,0.81,0.00,0.61,11.00,8.04,9.37,11.10,8.66,9.27,0.71,18.43,2.95,2.04,0.81,5.91,5.30,0.92,0.61,0.31,0.00,0.00,0.20,10.08,0.00,0.00,0.00,0.00,9.67,1.73,1.22,2.04,2.75,1.63,2.55,2.85,1.63,1.02,0.00,0.41,0.00,0.41,0.00,0.41,9.47,7.13,0.20,1.63,0.41,0.10,1.22,14.15,2.44,12.42,1.83,7.03,3.26,0.41,0.61,0.00,0.00,0.00,0.00,0.31,0.00,0.20,0.00,0.10,0.00,3.56,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,3.36,0.00,0.00
20140323.Reactivity of carboxylic acid derivatives _ Organic chemistry _ Khan Academy.MWii7tL0T84.en.txt,1,1558,42.61,83.06,30.69,38.31,1558.00,22.98,80.23,54.43,13.09,6.61,0.51,5.13,0.77,0.00,0.19,6.48,7.19,11.94,7.89,9.76,11.10,0.83,13.41,4.56,3.92,0.83,2.05,2.89,3.34,1.99,1.28,0.00,0.64,0.58,7.06,0.00,0.00,0.00,0.00,12.97,4.88,6.23,1.48,2.31,0.51,2.05,1.60,0.39,0.13,0.00,0.51,0.19,0.00,0.00,0.19,9.05,5.26,1.99,2.37,0.96,0.00,0.45,11.23,1.60,12.00,2.18,5.65,4.17,0.77,0.00,0.13,0.58,0.00,0.00,0.45,0.00,0.06,0.32,0.06,0.00,1.99,0.00,0.00,0.13,0.00,0.00,0.00,0.06,0.00,1.73,0.00,0.06
20100825.Sn2 Reactions.Z_85KXnBSYc.en.txt,1,2064,17.10,65.46,31.28,45.34,2064.00,15.79,84.40,62.79,20.83,7.36,2.62,1.21,2.62,0.48,0.44,13.47,7.75,10.03,12.02,9.35,8.82,1.02,19.82,1.79,1.21,1.65,3.25,1.84,1.65,1.36,0.29,0.00,0.24,0.00,6.88,0.05,0.10,0.00,0.58,9.69,1.45,1.79,1.55,2.23,1.07,3.10,1.79,1.26,0.48,0.00,0.44,0.00,0.00,0.00,0.44,3.88,1.65,0.24,0.97,1.21,0.00,1.89,14.10,3.78,12.94,3.39,5.96,4.02,0.24,0.10,0.00,0.00,0.00,0.00,0.39,0.00,0.10,0.00,0.29,0.00,4.26,0.00,0.00,0.10,0.00,0.00,0.00,0.24,0.00,3.92,0.00,0.00
20090901.Chilling water problem _ States of matter and intermolecular forces _ Chemistry _ Khan Academy.lsXcKgjg8Hs.en.txt,1,1901,64.41,57.92,15.62,60.68,1901.00,9.00,76.75,52.60,12.20,5.26,2.10,2.05,0.95,0.00,0.16,6.94,6.73,15.36,9.31,7.26,8.52,0.58,14.83,2.74,2.00,1.63,9.15,3.84,2.16,2.00,0.16,0.00,0.00,0.00,3.89,0.00,0.05,0.00,0.11,7.52,0.84,2.21,1.21,1.79,0.95,2.21,0.89,0.37,0.16,0.32,2.10,0.11,0.00,0.00,2.00,4.89,2.05,0.26,1.10,1.47,0.11,0.63,12.78,2.00,10.99,2.95,5.31,2.63,0.42,0.05,0.05,0.00,0.00,0.00,0.47,0.00,0.00,0.16,0.26,0.05,3.10,0.00,0.16,0.11,0.00,0.00,0.00,0.05,0.00,2.79,0.00,0.00
20141229.Calculating the equilibrium constant from the standard cell potential _ Khan Academy.kxNaVzQ07yc.en.txt,1,1536,38.07,96.45,8.83,44.87,1536.00,17.58,81.51,49.74,14.26,10.55,0.98,9.44,0.13,0.00,0.00,3.71,4.82,11.72,7.94,8.79,10.22,0.52,14.71,2.21,1.24,1.11,12.37,2.02,1.95,1.50,0.46,0.07,0.00,0.33,10.68,0.00,0.00,0.00,0.00,10.61,1.17,4.04,1.82,2.67,1.24,0.65,1.04,0.91,0.13,0.00,0.00,0.00,0.00,0.00,0.00,16.28,9.57,2.73,1.17,3.12,0.26,2.28,11.72,2.99,11.91,1.82,6.05,4.43,0.65,0.33,0.00,0.00,0.00,0.00,1.04,0.00,0.78,0.98,0.07,0.00,2.99,0.00,0.00,0.13,0.00,0.00,0.00,0.59,0.00,2.28,0.00,0.00
20101010.Bromination of benzene _ Aromatic Compounds _ Organic chemistry _ Khan Academy.K2tIixiXGOM.en.txt,1,2251,19.29,72.41,13.22,57.69,2251.00,14.26,81.70,59.84,19.10,6.18,1.20,3.47,1.11,0.09,0.31,12.93,7.11,9.11,10.22,10.93,8.13,0.93,16.66,3.78,1.73,0.98,4.49,1.95,2.31,2.00,0.31,0.00,0.04,0.27,6.35,0.40,0.40,0.00,0.84,9.20,1.47,1.16,1.64,2.09,1.24,2.84,3.91,2.31,0.80,0.36,0.00,0.00,0.00,0.00,0.00,7.37,3.91,0.62,1.20,1.95,0.04,3.29,12.93,2.62,10.53,1.42,4.53,4.75,0.04,0.18,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.04,0.31,0.00,3.11,0.00,0.00,0.09,0.00,0.00,0.00,0.09,0.00,2.93,0.00,0.00
20140313.Acid and base-catalyzed hydrolysis of amides _ Organic chemistry _ Khan Academy.MGF0jSP3Txo.en.txt,1,2168,31.68,96.12,27.12,38.04,2168.00,11.81,80.86,57.70,17.76,10.79,1.52,8.53,0.46,0.00,0.28,6.96,6.73,12.22,7.70,9.09,11.85,0.18,17.76,1.85,0.97,0.83,1.85,1.80,2.35,1.52,0.83,0.00,0.09,0.69,11.53,0.00,0.00,0.00,0.00,6.64,0.46,2.26,2.26,1.06,0.78,1.15,3.69,1.61,0.55,0.09,0.37,0.00,0.00,0.00,0.37,12.68,8.95,1.11,0.92,1.80,0.05,1.43,13.10,2.77,16.47,4.52,8.63,3.46,0.60,0.05,0.05,0.09,0.00,0.00,2.21,0.00,1.25,0.83,0.14,0.00,4.06,0.00,0.00,0.09,0.00,0.00,0.00,0.28,0.00,3.64,0.00,0.05
